val_idx,subset,pred_stage4,pred_stage5
140,Aka_Gha,Ofie Basabasayɛ: Mmabun a wɔadi dɛm a wɔanya wɔn ti adidi mu wɔ ofie basabasayɛ mu no wɔ mmara kwan ,Ahintasɛm: Ahintasɛm kyerɛ sɛ nea wo ne wo fotufo susuw ho no da so ara yɛ kokoam. Wɔmfa nsɛm a wɔky
141,Aka_Gha,"Tumi a wɔde ma: Nna ho nkyerɛkyerɛ a edi mũ ma mmabun nya nimdeɛ wɔ wɔn hokwan ahorow ho, a hokwan a",Nhomasua nhyehyeɛ bɛtumi ahyɛ nnipa hokwan ne asetena mu atɛntrenee ho nkuran wɔ ASRH denam nna ho n
142,Aka_Gha,Ɔbarima ne ɔbea nna ne awo apɔwmuden ho nkyerɛkyerɛ nhyehyɛe ahorow a wɔde ma wɔ sukuu ahorow anaa m,Nneɛma a ɛwɔ hɔ a ɛbɛboa mmabun ma wɔate hokwan a wɔwɔ sɛ wɔpene so na wosi gyinae wɔ nna ne awo akw
143,Aka_Gha,"Wubetumi akamfo sɛ mmabun nya nnuru a wɔde siw nyinsɛn ano ""contraceptive"" a ɛkɔ soro denam: Nhumu a","Nhumu a wɔbɛma: Kyerɛkyerɛ atipɛnfo, akyerɛkyerɛfo, ne mpɔtam hɔ akannifo hia a aduannuru mmoa ho hi"
144,Aka_Gha,Nna mu akwahosan ho nkyerɛkyerɛ ho hia na ama wɔahwɛ ahu sɛ wɔde nsɛm a wohia na ama mmabun anya nna,"Basabasayɛ a egyina ɔbarima ne ɔbaa nna so (GBV) yɛ basabasayɛ a wɔde kyerɛ obi esiane ne bɔbeasu, a"
145,Aka_Gha,"Nea ɛka ahye a wode besi hɔ ho ne sɛ wubehu w’anohyeto ""limits"" ahorow, w’ahiade ahorow, ne w’akɔnnɔ","Mmabun betumi de ahye a ɛfata asi hɔ na wɔakura mu denam wɔn ankasa ahiade, nkate, ne anohyeto ahoro"
146,Aka_Gha,"Nkurɔfo nya wɔn bɔbeasu ""gender identity"" ho osuahu na wɔda no adi wɔ akwan horow so. Ebia ebinom bɛ","Amammerɛ mu gyinapɛn ahorow, gyinapɛn ahorow, ne akwanhwɛ ahorow nya mmabun paw ne hokwan ahorow a ɛ"
147,Aka_Gha,Nsɛm ho amanneɛbɔfo gyinabea ahorow a ɛfa ɔbarima ne ɔbea nna ho di dwuma titiriw wɔ ɔmanfo adwene n,Mmusuo ne Animtiaabu: Amammerɛ ahorow ne musu anaa animtiaabu a ɛfa nna ho no betumi ama wɔaka nna m
150,Aka_Gha,Digitals nsɛm a wɔbɔ no nea broni ka no 'digital content creation' ho hia kɛse ma mmabun efisɛ ɛma n,"Hwehwɛ nsɛm a wotumi de ho to so fi ahyehyɛde ahorow a agye din anaa beaeɛ a yɛtumi de yɛn ho to so,"
151,Aka_Gha,"Nkitahodi yɛ ade titiriw wɔ abusuabɔ biara mu, titiriw bere a ɛfa nna ho no. Sɛ wo ne wo hokafo ka w",Afotu bi ni: Paw mmere a wo ne wo awofoɔ nyinaa ho dwo mo na mobɛtumi anya kokoam nkɔmmɔbɔ. Pae wo m
152,Aka_Gha,Akwahosan ho adwumayɛfoɔ bɛtumi afa amammerɛ ahodoɔ mu de nna ne awo akwahosan (SRH) ho dwumadie a ɛ,"Apomoden ho adwumayɛfo betumi akura nna ne awoɔ hokwan ahorow a mmabun wɔ mu denam: Mmabun ahofadi, "
154,Aka_Gha,Mmara Mmoa Ahyehyɛde: Aman pii wɔ mmara kwan so mmoa ahyehyɛde ahorow a wɔde mmara mu afotu ne mmoa ,Nneɛma ne nnwinnade ahorow wɔ hɔ a ɛbɛboa wo ma woanya nkɔso na ahyɛ wo nsusuii a ɛyɛ katee a ɛfa nn
155,Aka_Gha,Mmabun betumi ahwɛ ahu sɛ wɔwɔ hokwan a wɔwɔ sɛ wɔpene so a wɔde nimdeɛ bɛma ne kokoamsɛm denam hokw,Mmabun betumi ahwɛ ahu sɛ wɔwɔ hokwan sɛ wɔpene so sɛ  wɔde nimdeɛ bɛma ne kokoamsɛm denam nsɛmmisa 
156,Aka_Gha,"Nya Ahoɔden a Wobɛtumi Agyina Ano: Nya ahokokwaw a ɛbɛma woatumi agyina ano, te sɛ adwene a wɔde si ",Nnamfo anaa atipɛnfo a wɔregye wɔn bɔbeasu anaa nna ho akɔnnɔ ho kyim a wɔbɛboa wɔn no hwehwɛ sɛ wob
160,Aka_Gha,Kyɛ Nsɛm a Wotumi De Ho To So: Fa nsɛm fi nnipa a wɔwɔ din pa hɔ to gua. Nkrasɛm Pa: Fa w’adwene si ,"Mmabun betumi de sohyial media, nkitahodi, ne mpɔtam hɔ nhyehyɛe adi dwuma de: Akyɛ nsɛm ne akontaab"
161,Aka_Gha,Mmabun betumi asusuw ahotoso ne ahotoso a ɛwɔ intanɛt so nsɛm ho denam: Ɔkyerɛwfo no ahwehwɛde ne ne,Kokoam Nsɛm Ho Nhyehyɛe: Hwɛ kokoam nsɛm nhyehyɛeɛ a ɛwɔ abɛɛfo ntentanfidie so no mu daa na yɛ nsak
162,Aka_Gha,Anansesɛm anaa adwene a ɛnteɛ a wɔtaa ka wɔ nnuru a wɔde siw nyinsɛn ano ho no bi ne: Atosɛm: Nnuru ,"Atosɛm ne adwene a ɛnteɛ pii wɔ hɔ a ɛfa nnuru a wɔde di dwuma ne adwenem ahokwasan  ho, a nea ɛka h"
163,Aka_Gha,Nhyiamu anaa Nhyiamu: Yɛ nhyiamu anaa nhyiamu ho nhyehyɛeɛ wɔ sukuu anaa mpɔtam hɔ mmeaeɛ a wɔde bɛk,Nsɛm ho amanneɛbɔ akenkan ne akyerɛw nhyehyɛe a ɛwɔ sukuu ahorow mu no nam dwumadi ahorow so hyɛ asu
164,Aka_Gha,"Ɛsɛ sɛ mmabun nya nna ne awo akwahosan ho nhyehyɛe ahorow, a nea ɛka ho ne: Nyinsɛn ano aduro (sɛ nh","Yiw, mmara ne nhyehyɛe ahorow bɔ hokwan ahorow a mmabun wɔ sɛ wonya nna ne awo ho akwahosan ho nhyeh"
167,Aka_Gha,Mmabun betumi akamfo denam: Wɔnam nhomasua ne mmɔdenbɔ a wɔde bɛkɔ akɔma nkurɔfo so ama nkurɔfo ate ,Nyinsɛn a woyi gu ho mmara ne nhyehyɛe ahorow betumi anya nna ne awo ho akwahosan ho nhyehyɛe a edi 
168,Aka_Gha,Nyinsɛn betumi aka abusuabɔ a ɛda wo ne nnamfo ne abusuafo ntam: Nsakrae a ɛba wɔ Asetena mu: Ebia w,Wo ne w'abusua ne nnamfofoɔ kasa. ebetumi ayɛ den. Mmoa a ɛbɛtumi aboa wo no bi nie: Mmoa Akuo: Wo n
169,Aka_Gha,Mmabun wɔ hokwan sɛ wɔnya kokoamunsɛm bere a ɛfa nna mu apɔmuden mmoa ho: Mmara hyɛ apɔmuden adwumay,Nhyehyɛeɛfoɔ hyehyɛ akwan a mmabun betumi afa so ama adwene anaa wɔakyerɛ dadwen wɔ suban pa a ɛwɔ n
171,Aka_Gha,Akwahosan nhyehyɛe betumi ahwɛ ahu sɛ mmabun akuw a wɔato wɔn hintidua anya nna ne awo akwahosan ho ,Nneɛma a Wɔde Wɔn Ho Hyehyɛ Mu a Wɔapaw a aborɔfo ka no 'Tailored Intervention': Nhyehyɛe ahorow a w
172,Aka_Gha,Amammerɛ ne nyamesom mu gyidi ahorow a wɔtaa nya wɔ nna ne awo akwahosan ho no bi ne: Adwene a nkurɔ,"Amammerɛ, nyamesom, ne asetena mu gyinapɛn ahorow nya abrabɔ pa ahye ne gyinapɛn ahorow a wɔde di dw"
173,Aka_Gha,"Aane, mmara ne nhyehyɛeɛ pɔtee wɔ hɔ a ɛbɔ mmabun hokwan a wɔwɔ sɛ wɔnya awoɔ mu apɔmuden ho mmoa ho","Wɔ mpɔtam bi no, ebia akwantu ho nhyehyɛe ahorow bi wɔ hɔ a wɔayɛ no pɔtee sɛnea ɛbɛyɛ a wobedi mmab"
174,Aka_Gha,"Atipɛnfo nhyɛso betumi ada adi wɔ akwan horow so, te sɛ nhyɛso a wobɛte nka sɛ wo ne afoforo nneyɛe,",Dwumadi ahorow a wode di dwuma anaa sɛ wode sua ade betumi ama wo nkitahodi ho nimdeɛ ne ahotoso a w
175,Aka_Gha,"Nsɛm ne Mmoa: Sɛ woresusuw ho sɛ wobɛfa wo ayɛ wo ba anaasɛ wobɛtete wo a, hwehwɛ nsɛm ne mmoa fi mm","Eyi yɛ obi ankasa gyinaesi, na nneɛma pii betumi anya so nkɛntɛnso (Influence). Nneɛma bi a ɛsɛ sɛ w"
176,Aka_Gha,Nkitahodi a nokwaredi wom a wo ne wo hokafo benya no yɛ ade titiri a ɛbɛma woanya abusuabɔ pa. Afotu,"Ankorankoro gyinapɛn ahorow, gyidi ahorow, ne nneɛma a ɛho hia di dwuma titiri wɔ ahyeɛ wobɛto  ama "
179,Aka_Gha,Wubetumi akamfo afotu adwuma ama mmabun a wɔwɔ wo mpɔtam anaa wo mantam mu no denam: Wobɛma nkurɔfo ,Mmabun betumi ahwɛ sɛ wɔbɛdi hokwan a wɔwɔ wɔ nhomasua ne adwumayɛ ho ntetee ho no so na wɔabu wɔn n
180,Aka_Gha,"Nna ho nsɛm a wɔde di dwuma wɔ amanneɛbɔ mu no betumi anya mmabun ankasa ho mfonini, nipadua mu ahot",Mmabun betumi akasa atia ɔbarima ne ɔbea nna ho gyinapɛn ne nsusuwii hunu a epira wɔ wɔn atipɛnfo ak
182,Aka_Gha,Nsɛm ho amanneɛbɔfo nkrasɛm a ɛfa nna ne awoɔ apomoden ho a wogye tum na wɔde hyɛ wɔn mu a wɔankasa ,"Anansesɛm no bi ne sɛ, ɛyɛ nhyɛ sɛ wodi nna mu agorɛ wɔ mpenatweɛ mu. Wei ɛɔnnyɛ nokware. Wo ne wo h"
184,Aka_Gha,"Mfaso a ɛwɔ so no bi ne: Nimdeɛ, ahokokwaw, ne ahotoso a ɛkɔ soro wɔ nna ne awo akwahosan ho nhyehyɛ",Nhomasua a Ɛkɔ Akyiri: Dwumadi ahorow betumi ama nsɛm a ɛyɛ nokware wɔ nna ne awo akahosan (ASRH) ns
185,Aka_Gha,Mmara kwan so akwan ahorow a mmabun wɔ wɔ wɔn nna ne awo akwahosan ho no betumi ayɛ: kwan a wɔwɔ sɛ ,"Yiw, mpɛn pii no, mmra bi wɔ hɔ a wɔayi afi awofo pene anaa amanneɛbɔ ho mmara mu wɔ tebea horow a ɛ"
188,Aka_Gha,Atesɛm a wɔtaa ka no bi ne: CSE hyɛ nna mu dwumadi a wɔyɛ ntɛm ho nkuran (wɔdi ho dwuma denam twe a ,Nkɔmmɔbɔ ahorow a ɛfa nna ho wɔ nsɛm ho amanneɛbɔ mu no ne mmabun nna ne awo apɔwmuden ho nneɛma afo
189,Aka_Gha,"Mmara ne nhyehyeɛ akwansideɛ bɛtumi asiw mmabun kwan a wɔbɛfa so anya awoɔ apomoden ho dwumadie ano,","Yiw, mpɔtam hɔ nneɛma ne ahyehyɛde ahorow bi wɔ hɔ a wobetumi aboa mmabun ma wɔadi asasesin mu akwan"
190,Aka_Gha,"Ɔkwan a egyina hokwan ahorow so gye tom sɛ asetra, sikasɛm, ne nneɛma a atwa yɛn ho ahyia a ɛtrɛw, a","Amammerɛ mu gyinapɛn ahorow, gyinapɛn ahorow, ne akwanhwɛ ahorow nya mmabun paw ne hokwan ahorow a ɛ"
192,Aka_Gha,Tie: Fi ase denam adwene ahorow a wubetie a wunni atɛn so. Bisa Nsɛm: Sɛ wopɛ sɛ wuhu anaa wonte ase,Sɛnea wobɛkasa atia nneɛma bɔne a ɛfa nna ne awo ho ni: Hyɛ Nhomasua ho nkuran: Kamfo nneɛma a wotum
195,Aka_Gha,"Aban ahorow: Aban ahorow no asɛde ne sɛ wɔhyehyɛ nhyehyɛe, mmara, ne nhyehyɛe ahorow a ɛfa asetena m",Abɛɛfo akenkan ne akyerɛw ho nimdeɛ ho hia ma mmabun sɛ wobenya nsɛm a ɛyɛ nokware a ɛfa nna mu akwa
197,Aka_Gha,Mmabun betumi akasa ama nna ho nkyerɛkyerɛ a edi mu wɔ wɔn sukuu ne mpɔtam hɔ denam: Akuo a sukuufo ,Apɔmuden nhyehyɛeɛ betumi ahyɛ nkitahodiɛ a ɛda nna ne awoɔ mu apɔmuden dwumadie ne apɔmuden dwumadi
198,Aka_Gha,Sukuu ne mpɔtam betumi: Wɔde nhyehyɛɛ a ɛma kwan a ɛyɛ pɛ ma mmarima ne mmea nyinaa ne akwan a wɔfa ,Nkɔmmɔbɔ ne Biakoyɛ a Wɔbɛhyɛ: Nsɛm ho amanneɛbɔ ho nimdeɛ ho nhyehyɛe ahorow betumi ama mmabun a wo
199,Aka_Gha,Mmabun betumi adi ntawntawdi anaa adwene a enhyia wɔ nkitahodie bi mu ho dwuma wɔ ɔkwan a ɛma denhyɛ,Mmabun betumi adi ntawantawadi anaa adwene a enhyia ho dwuma wɔ akwan a ɛfata so denam: Nkitahodi a 
200,Aka_Gha,Bɛrima ne ho nkwammoa ne ɔbaa ne nkosua di nhyia wɔ awodeɛ ne mu. Wei ma kosua dane bɛyɛ Zygote. Zyg,"Mmoawa (bacteria) na ɛde 'bacterial STIs' ba, na mmoawa nketenkete (viruses) nso na ɛde 'viral STIs'"
201,Aka_Gha,"Ahotoso ne nokwaredi a wobenya no hwehwɛ sɛ wodi nkitaho daa, wotumi de ho to so, na wɔyɛ nneɛma a ɛ",Mmabun betumi ne nhyehyɛeyɛfo ne mpɔtam hɔ akannifo adi nkitaho denam ɔsatu ahorow a wɔde kamfo nkur
202,Aka_Gha,"Bom hwehwɛ nhoma, nsɛm, anaa intanɛt so nneɛma a ɛfata mfe a woadi a ɛka nsɛmti a ɛho hia a wopɛ sɛ ","Hu sɛ ɛyɛ ade a ɛfata sɛ wobɛte aniwu anaa wo ho yeraw wowɔ wɔ nsɛmti a ɛho hia ho nkɔmmɔbɔ mu, nans"
208,Aka_Gha,Nea wosusuw ho wɔ abrabɔ pa ho ne: Obu a mmabun wɔ ahofadi ne hokwan a wɔwɔ sɛ wosi gyinae a ɛfata w,Mmara ne abrabɔ pa ho nsusuwii a ɛfa kokoamsɛm ne kokoamsɛm ho wɔ mmabun nna ne awo akwahosan ho adw
209,Aka_Gha,"Aane, ɔkwantuo kwan pɔtee bi bɛtumi aba hɔ a mmabun bɛtumi afa so akɔ ayaresabea ahorow, a ebi ne: S",Wubetumi afi nkɔmmɔbɔ no ase denam bere ne beae a ɛfata a wobɛpaw a wobɛte nka sɛ wo ho tɔ wo na wow
210,Aka_Gha,Nhwɛsoɔ a ɛdi mu a ɛfa amanaman ntam sika a wɔde ma ASRH ho no si hia a ɛho hia sɛ wɔde sika bɛto mu,Akwan a ɛdi mu a wɔfa so siw STI/HIV ano a wɔde adi dwuma wɔ wiase nyinaa no bi ne: Nna mu akwahosan
212,Aka_Gha,"Aane, intanɛt beae beae wɔhɔ a wɔma mpɔtam ne nwomasua mmoa ma mmabun a wɔfa nna mu ne awoɔ apɔmmude",Sukuu ahodoɔ betumi: Ne mpɔtam kuo ne ayaresabea ayɛ nkabom. Wɔbɛto ato nsa afrɛ 'experts' (nimdefoɔ
213,Aka_Gha,"Dawurubɔ, aguadi, ne nneɛma a wɔde si hɔ di dwuma titiriw wɔ adwene a ɛfa ɔbarima ne ɔbea dwumadi, a",Mpene a Wɔde Amanneɛ Ma: Hwɛ a wɔbɛhwɛ sɛ ankorankoro wɔ nsɛm a ɛyɛ nokware ansa na wɔasi gyinae wɔ 
214,Aka_Gha,Obu a wɔde ma kokoam nsɛm ne mpeneso: Hwɛ sɛ nsɛm ho amanneɛbɔfo nkrasɛm bu ankorankoro kokoam nsɛm ,Ɔbarima ne ɔbea nna ho akɔnnɔ kyerɛ onipa a w’ani gye ne ho wɔ ɔdɔ ne/anaasɛ honam fam. Nsɛmfua bi a
215,Aka_Gha,Ɔbarima ne ɔbea nna ne awo akwahosan ho nkyerɛkyerɛ a ɛka nnipa nyinaa boa ma wɔbɔ mmɔden kɛse sɛ wɔ,"Nsɛm ho amanneɛbɔ a ɛkyerɛ pɛ a wɔpene so, ahyeɛ, ne nnamfofa pa betumi aka mmabun nteaseɛ a wɔwɔ wɔ"
216,Aka_Gha,Mmabun betumi ahu nsonsonoe a ɛda nsɛm a ɛyɛ nokware ne nsɛm a ɛyɛ animhwɛ anaa ɛdaadaa nnipa ntam w,"Yiw, abɛɛfo kwantenpɔn so nneɛma ne mmeae pii wɔ hɔ a mmabun betumi anya nna ne awo akwaahosan ho ns"
220,Aka_Gha,"Akwahosan a Wɔhwɛ So: Adwumayɛfo betumi aboa ama wɔahwɛ nipadua ne atenka mu nsakrae, na wɔahwɛ ahu ",Apɔw-mu-teɛteɛ a wɔyɛ no daa wɔ mmerantebere ne mmabaabere mu no de mfaso pii ba: Nipadua mu Akwahos
222,Aka_Gha,Susuade pa a ɛbɛtumi aboa wo ma wo adwene mu atsea na wo ho atɔ wo bi ne: Adwene a Wɔde Si Adwene ne,"Nneyɛe a adwen da ho a wɔde tew nneɛma ne brɛ adwennwen ase na ɛma obi nya ahomegye, na ɛno betumi a"
223,Aka_Gha,Mmabun a wonni akwahosan ho a broni ka no 'insurance' no wɔ akwan pii a wɔbɛfa so anya nna ne awo ak,Mmara a ɛbɔ LGBTQ+ ankorankoro ho ban fi nyiyim ho wɔ awo apɔwmuden ho nhyehyɛe a wobenya mu no betu
224,Aka_Gha,Sɛnea wobɛhunu na woadi akwansideɛ anaa nteaseɛ kɔntɔnkyɛ a ɛba berɛ a morebɔ nkɔmmɔ fa nsɛm a emu y,Abɛɛfo akenkan ne akyerɛw ho nimdeɛ ho hia ma mmabun sɛ wobenya nsɛm a ɛyɛ nokware a ɛfa nna mu akwa
225,Aka_Gha,"Mmabun betumi afa akwan horow so anya akwahosan ho nhyehyɛe a ɛyɛ kokoam, a nea ɛka ho ne: Mmabun ak",Akwahosan ho nhyehyɛe a ɛfata mmabun yɛ akwahosan ho adwumayɛbea anaa ayaresabea ahorow a wɔayɛ no p
226,Aka_Gha,Mmabun betumi aka ama  wɔde wim nsakrae bɛka nna mu ne awoɔ ho apɔmuden (SRH)  nhyehyɛeɛ ho  wɔ  ber,"Nsɛm ho amanneɛbɔ ho adesua ma mmabun tumi sɛ: Wohu na wɔkasa tia nsusuwii hunu, nsɛm a ɛnteɛ, ne nn"
227,Aka_Gha,Mmabun betumi akamfo denam: Wɔnam nhomasua ne mmɔdenbɔ a wɔde bɛkɔ akɔma nkurɔfo so ama nkurɔfo ate ,"Fa nkyerɛkyerɛ ma wɔ nna ne awo akwahosan hokwan ahorow ho, a nsɛm a ɛfa mmra, nhyehyɛe, ne amanaman"
229,Aka_Gha,Akwan a wɔfa so gyina nkate mu adwennwen a STI de ba no ano ni: Wo ne obi a wowɔ ne mu ahotoso nkasa,Mmabun betumi adi ntawntawdi anaa adwene a enhyia wɔ nkitahodie bi mu ho dwuma wɔ ɔkwan a ɛma denhyɛ
230,Aka_Gha,Nsɛm ne mmoa a wɔde bɛma ahintasɛm ni: Planned Parenthood Association of Ghana (PPAG Helpline): Frɛ ,"Ɛwom sɛ LGBTQ+ nhyia wɔ Ghana deɛ, nanso afotufoɔ ne nneɛma a ɛnyɛ den sɛ wɔbɛnya bi wɔ hɔ a wɔde bɛ"
231,Aka_Gha,"Mmara ne nhyehyeɛ akwansideɛ bɛtumi asiw mmabun kwan a wɔbɛfa so anya awoɔ apomoden ho dwumadie ano,","Yiw, mpɔtam hɔ nneɛma ne ahyehyɛde ahorow bi wɔ hɔ a wobetumi aboa mmabun ma wɔadi asasesin mu akwan"
236,Aka_Gha,"Obu a wɔde ma afoforɔ hyeɛ anaa deɛ wɔmpɛ ho hia pa ara na ama wɔasi nna ho nhyɛsoɔ ne ntia kwan, na","Nsɛm ho amanneɛbɔ a wɔde di dwuma wɔ Intanɛt so no ma mmabun hyia asiane ne nsɛnnennen ahorow, a nea"
238,Aka_Gha,Mmabun a wɔde wɔn ho hyɛ mmabun adwumayɛ nhyehyɛe ne adwumayɛ mu ntetee mu no betumi anya mmoa nnwum,Mmabun a wɔde wɔn ho hyɛ mmabun adwumayɛ nhyehyɛe ne adwumayɛ mu ntetee mu no betumi ahyia nsɛnnenne
241,Aka_Gha,"Awofoɔ, wɔn a wɔhwɛ wɔn, ne wɔn a wɔhwɛ mmabun bɛtumi aboa mmabun a wɔadi dɛm wɔ nna ne awoɔ akwahos",Ɛsɛ sɛ mmabun a wɔadi dɛm de wɔn ho hyɛ nna ne awo akwahosan ho nhyehyɛe ne nhyehyɛe ahorow a ɛhaw w
243,Aka_Gha,Mmara ne nhyehyɛe mu akwanside ahorow betumi asiw mmabun kwan a wɔbɛfa so anya nna ne awoɔ apomoden ,"Yiw, apomoden ho adwumayɛbea ahorow a ɛyɛ mmerante ne mmabaa adamfofa su taa de nneɛma ahorow ma de "
246,Aka_Gha,Akwan ahorow a wɔfa so siw nyinsɛn ano no wɔ nsunsuanso bɔne ne asiane ahorow a ebetumi afi mu aba. ,Nyinsɛn betumi aka wo nipadua mu nkɔso wɔ akwan kakraa bi so: Onyin: Ebia wo nipadua no de n’adwene 
247,Aka_Gha,Mmabun betumi akamfo denam: Wɔnam nhomasua ne mmɔdenbɔ a wɔde bɛkɔ akɔma nkurɔfo so ama nkurɔfo ate ,Mmabun betumi ahwɛ ahu sɛ wɔn akwahosan ho adwumayɛfo nim nea wɔpɛ wɔ awofo a wɔde wɔn ho bɛhyɛ mu h
248,Aka_Gha,"Mmabun betumi de wɔn ho ahyɛ mpɔtamfo a wɔde wɔn ho bɛhyɛ mu denneennen denam: Mmabun afotu akuw, at",Ɛsɛ sɛ mmabun a wɔadi dɛm de wɔn ho hyɛ nna ne awo akwahosan ho nhyehyɛe ne nhyehyɛe ahorow a ɛhaw w
250,Aka_Gha,Hu sɛ wubetumi aba me nkyɛn bere nyinaa de nsɛmmisa anaa nsɛm a ɛhaw wo wɔ kokoam nsɛm ho a wunsuro ,Yebetumi de ahye a emu da hɔ ne kokoam apam ahorow asi hɔ de ahwɛ ahu sɛ wo ho tɔ wo sɛ wobɛka w’adw
253,Aka_Gha,W’akwaa a wobɛma ho atew no ho hia ma w’akwahosan ne w’awerɛkyekye. Adeyɛ a ɛnyɛ den ni: Guare anaa ,Ankorankoro Ahye: Ka w’ahye ho asɛm pefee na bu afoforo ahye. Mpene: Hwehwɛ na bu pene bere nyinaa w
254,Aka_Gha,Mmabun wɔ hokwan sɛ: Wonya nna ne awo akwahosan ho nsɛm a ɛyɛ nokware na ɛkɔ akyiri. Fa aduruyɛ ne a,Mmabun betumi ahwɛ ahu sɛ wɔbɛte wɔn nne na wɔabu wɔn wɔ nkɔmmɔbɔ a ɛfa nna ne awo akwahosan ho nsɛm
256,Aka_Gha,"Dadwen, adwenemhaw, ne obu a wonni yɛ kɛse. Ɔhaw a ɛkɔ so daa a ɛko tia akitahodie pa ne ankorankoro",Aban nhyehyɛe anaa nnwuma pii botae ne sɛ wɔbɛma ɔmanfo nyinaa sikasɛm mu mmoa a mmabun ka ho ma wɔa
259,Aka_Gha,Nipadua mu Ahosiesie 'Physical Readiness': Susuw ho sɛ ebia woasiesie wo ho wɔ nipadua mu ama nna mu,"Sua nna mu apɔwmuden , nyinsɛn ano aduru, abusuabɔ, ne nkitahodi ho ade, fi wɛbsaet ahorow a wogye d"
261,Aka_Gha,"Atipɛnfo mmoa nkitahodi ahorow ma obi te nka sɛ ɔyɛ ne de ne ntease, na ɛtew nkate a ɛne sɛ wɔatew n",Sɛ worekɔ nkɔmmɔbɔ a emu yɛ den anaa ntawatawa  wo ne w’atipɛnfo anaa ahokafo ntam wɔ nna mu akwaa a
262,Aka_Gha,Apomoden ho adwumayɛfoɔ ne akyerɛkyerɛfoɔ bɛtumi de amammerɛ mu nimdeɛ ne nkateɛ ahyɛ nna ne awoɔ ap,"Yiw, ahyehyɛde ahorow pii de amammerɛ mu nimdeɛ ho ntetee nhyehyɛe ahorow a wɔayɛ sɛ ɛbɛma apɔwmuden"
263,Aka_Gha,"Animtiaabu, nyiyimu, ne nnipa a wɔde wɔn to nkyɛn no ka mmabun a wotu kɔtra mmeae foforo ne wɔn a wɔ",Mmusua betumi akasa ama nhyehyɛe ahorow a ɛfa asetena mu nneɛma a ɛkyerɛ mmabun nna ne awoɔ apomoden
264,Aka_Gha,"Nhumu Ɔsatuo: Nhomasua nhyiamu, ɔsatuo, ne mmɔdenbɔ a wɔde bɛbɔ nkurɔfoɔ ho ban ho nhyehyɛeɛ de ama ",Sukuu ahorow ne mpɔtam hɔ ahyehyɛde ahorow di dwuma titiriw wɔ mmabun a wɔkyerɛkyerɛ wɔn hokwan ne a
265,Aka_Gha,"Atipɛnfoɔ nkyerɛkyerɛ, nnwuma a mmabun di anim, ne ahyehyɛdeɛ a ɛgyina mpɔtam hɔ so di dwuma titire ","Mmabun betumi ne mpɔtam hɔ mpɔtam hɔfo, nnwumakuo ahorow, ne nhyehyɛeyɛfo ayɛ adwuma abom de ama nna"
266,Aka_Gha,Mmabun betumi de wɔn ho ahyɛ amanaman  nna ne awo akwaahosan (ASRH) ntam nhyehyɛe ne nhyehyɛe ahorow,Mmabun a wonni akwahosan ho a broni ka no 'insurance' no wɔ akwan pii a wɔbɛfa so anya nna ne awo ak
268,Aka_Gha,Ahobammɔ abien kyerɛ sɛ wɔde akwan soronko abien a wɔfa so siw nyinsɛn ano bedi dwuma bere koro mu. ,"Yiw, akwan abien a wɔfa so siw nyinsɛn ano (ɔkwan abien) a wɔde bedi dwuma no betumi ayɛ adwuma yiye"
270,Aka_Gha,"Yiw, ahyehyɛde ahorow ne mmoa nkitahodi ahorow wɔ hɔ a ɛbɛboa mmabun, a nea ɛka ho ne: Ayaresabea ah","Yiw, ebia nhyiam ahorow anaa ntetee nhyehyɛe ahorow wɔ hɔ a ɛbɛboa mmabun ma wɔate wɔn akwahosan ho "
272,Aka_Gha,"Intanɛt so nimdeɛ boa wo ma wohwɛ sɛnea wogye wɛbsaet, nsɛm, ne akwahosan ho nsɛm di dwuma. Na hwɛ s",Abɛɛfo akenkan ne akyerɛw ho nimdeɛ ho hia ma mmabun sɛ wobenya nsɛm a ɛyɛ nokware a ɛfa nna mu akwa
276,Aka_Gha,Nkitahodi a Ɛda Hɔ pefee: Hwehwɛ nsɛnkyerɛnne a wɔde ano ka ne deɛ ɛnyɛ ano kasem a ɛkyerɛ sɛ wowɔ ɔ,Apɔwmuden ho adwumayɛfo anaa akuo ahorow bi rentumi mmue mma nnipa binom esiane nneɛma ahorow nti. Ɛ
278,Aka_Gha,"Sɛ yɛbɛtumi adi amammere ne kasa mu akwansideɛ a ɛwɔ nna ne awoɔ ho nkitahodiɛ mu no so nkunim a, yɛ","STI, anaa nyarewa a wonya fi nna mu yɛ nyarewa a ɛnam nna mu nkitahodi so titiriw, a ɔbarima ne ɔbea"
279,Aka_Gha,"Mmabun betumi de wɔn ho ahyɛ mpɔtamfo a wɔde wɔn ho bɛhyɛ mu denneennen denam: Mmabun afotu akuw, at",Mmara kwan so akwannya ahorow ho nkyerɛkyerɛ ma mmabun tumi ma wosi gyinae a ɛfata wɔ wɔn nna ne awo
281,Aka_Gha,"Mmara, nhyehyɛe, ne amanaman apam anaa nhyehyeɛ ahorow di dwuma titiriw wɔ mmabun nna ne awo hokwan ",Mmabun betumi ako ama wɔn hokwan ne yiyedi sɛ wɔn a wɔde wɔn ho ahyɛ nhwehwɛmu mu wɔ nhwehwɛmu ahoro
